"BE","QPS Tables 2.1"
"JH","Project Sheet1     "
"JF"," "
"TB","Q3A2"
"VT","【Q3】 TOMA"
"HT","Header B"
"BT","b1.Base-Total Respondents"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,,,"25-34&China1+/1"
"PV",,10.8053007135576,10.2150537634409,10.7954545454545,12.6760563380282,8.17610062893082,5.46875,9.1304347826087,10.5421686746988,12.2840690978887,10.9965635738832,10.377358490566,11.3513513513514,10.7246376811594,9.71128608923885,11.9741100323625,13.4529147982063
"MK",," "," "," "," "," "," "," "," ",a," "," "," "," "," "," "," "
"RW","Helps me look younger for my age",118.0,27.0,34.0,35.0,22.0,14.0,60.0,46.0,58.0,39.0,14.0,25.0,79.0,40.0,39.0,28.0
"PV",,12.0285423037717,14.5161290322581,9.65909090909091,12.3239436619718,13.8364779874214,10.9375,13.0434782608696,13.855421686747,11.1324376199616,13.4020618556701,13.2075471698113,13.5135135135135,11.4492753623188,10.498687664042,12.621359223301,12.5560538116592
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Has packages that delight me",154.0,32.0,56.0,43.0,23.0,19.0,73.0,54.0,81.0,54.0,18.0,36.0,100.0,57.0,43.0,39.0
"PV",,15.6982670744139,17.2043010752688,15.9090909090909,15.1408450704225,14.4654088050314,14.84375,15.8695652173913,16.2650602409639,15.5470249520154,18.5567010309278,16.9811320754717,19.4594594594595,14.4927536231884,14.9606299212598,13.915857605178,17.4887892376682
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Has products you can feel working the moment you use them",114.0,26.0,42.0,29.0,17.0,15.0,53.0,38.0,61.0,35.0,15.0,20.0,79.0,43.0,36.0,29.0
"PV",,11.6207951070336,13.9784946236559,11.9318181818182,10.2112676056338,10.6918238993711,11.71875,11.5217391304348,11.4457831325301,11.7082533589251,12.0274914089347,14.1509433962264,10.8108108108108,11.4492753623188,11.2860892388451,11.6504854368932,13.0044843049327
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Is more effective than other brands",120.0,26.0,45.0,33.0,16.0,13.0,54.0,41.0,66.0,30.0,14.0,16.0,90.0,49.0,41.0,37.0
"PV",,12.2324159021407,13.9784946236559,12.7840909090909,11.6197183098592,10.062893081761,10.15625,11.7391304347826,12.3493975903614,12.6679462571977,10.3092783505155,13.2075471698113,8.64864864864865,13.0434782608696,12.8608923884514,13.2686084142395,16.5919282511211
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"TE"
"TB","TQ9010K2"
"VT","【Q9-10】 Equity Attributes - Kans"
"HT","Header B"
"BT","Base-M2-Know about Kans"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,,,"25-34&China1+/1"
"CL",,"total","18-24 (a)","25-34 (b)","35-44 (c)","45-55 (d)","Top 4 City (a)","Top 4+A (b)","A City (c)","B City (d)","China1+/1 (a)","China1+ (b)","China1 (c)","China2&3 (d)","China2 (e)","China3 (f)","(a)"
"RT","总体",951.0,192.0,351.0,259.0,149.0,118.0,429.0,311.0,522.0,275.0,91.0,184.0,676.0,372.0,304.0,217.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","This brand gives me radiant, glowing skin",184.0,34.0,80.0,56.0,14.0,22.0,74.0,52.0,110.0,46.0,16.0,30.0,138.0,75.0,63.0,57.0
"PV",,19.348054679285,17.7083333333333,22.7920227920228,21.6216216216216,9.39597315436242,18.6440677966102,17.2494172494172,16.7202572347267,21.0727969348659,16.7272727272727,17.5824175824176,16.304347826087,20.414201183432,20.1612903225806,20.7236842105263,26.2672811059908
"MK",," ",d,d,d," "," "," "," "," "," "," "," "," "," "," "," "
"RW","This brand leaves skin softer, smoother",169.0,27.0,72.0,58.0,12.0,18.0,65.0,47.0,104.0,45.0,15.0,30.0,124.0,70.0,54.0,48.0
"PV",,17.7707676130389,14.0625,20.5128205128205,22.3938223938224,8.05369127516779,15.2542372881356,15.1515151515152,15.112540192926,19.9233716475096,16.3636363636364,16.4835164835165,16.304347826087,18.3431952662722,18.8172043010753,17.7631578947368,22.1198156682028
"MK",," "," ",d,ad," "," "," "," "," "," "," "," "," "," "," "," "
"RW","This brand is worth paying more for",130.0,25.0,49.0,48.0,8.0,14.0,54.0,40.0,76.0,32.0,8.0,24.0,98.0,60.0,38.0,36.0
"PV",,13.6698212407992,13.0208333333333,13.960113960114,18.5328185328185,5.36912751677852,11.864406779661,12.5874125874126,12.8617363344051,14.5593869731801,11.6363636363636,8.79120879120879,13.0434782608696,14.4970414201183,16.1290322580645,12.5,16.5898617511521
"MK",," ",d,d,d," "," "," "," "," "," "," "," "," ",b," "," "
"RW","Effectively reduces the multiple signs of aging",155.0,22.0,63.0,55.0,15.0,23.0,70.0,47.0,85.0,39.0,14.0,25.0,116.0,64.0,52.0,45.0
"PV",,16.2986330178759,11.4583333333333,17.9487179487179,21.2355212355212,10.0671140939597,19.4915254237288,16.3170163170163,15.112540192926,16.2835249042146,14.1818181818182,15.3846153846154,13.5869565217391,17.1597633136095,17.2043010752688,17.1052631578947,20.7373271889401
"MK",," "," ",ad,ad," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Effectively whitens facial skin",191.0,39.0,72.0,65.0,15.0,18.0,77.0,59.0,114.0,45.0,15.0,30.0,146.0,84.0,62.0,48.0
"PV",,20.0841219768665,20.3125,20.5128205128205,25.0965250965251,10.0671140939597,15.2542372881356,17.9487179487179,18.9710610932476,21.8390804597701,16.3636363636364,16.4835164835165,16.304347826087,21.5976331360947,22.5806451612903,20.3947368421053,22.1198156682028
"MK",," ",d,d,d," "," "," "," "," "," "," "," "," ",a," "," "
"RW","Is upscale",145.0,27.0,49.0,57.0,12.0,22.0,57.0,35.0,88.0,40.0,14.0,26.0,105.0,60.0,45.0,34.0
"PV",,15.2471083070452,14.0625,13.960113960114,22.007722007722,8.05369127516779,18.6440677966102,13.2867132867133,11.2540192926045,16.8582375478927,14.5454545454545,15.3846153846154,14.1304347826087,15.5325443786982,16.1290322580645,14.8026315789474,15.668202764977
"MK",," "," ",d,abd," "," "," "," ",c," "," "," "," "," "," "," "
"RW","Dramatically transform my skin",175.0,33.0,83.0,50.0,9.0,20.0,69.0,49.0,106.0,48.0,15.0,33.0,127.0,70.0,57.0,47.0
"PV",,18.4016824395373,17.1875,23.6467236467236,19.3050193050193,6.04026845637584,16.9491525423729,16.0839160839161,15.7556270096463,20.3065134099617,17.4545454545455,16.4835164835165,17.9347826086957,18.7869822485207,18.8172043010753,18.75,21.6589861751152
"MK",," ",d,d,d," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Motivates me to keep striving to be my best",158.0,29.0,67.0,49.0,13.0,21.0,65.0,44.0,93.0,34.0,12.0,22.0,124.0,72.0,52.0,33.0
"PV",,16.6140904311251,15.1041666666667,19.0883190883191,18.9189189189189,8.7248322147651,17.7966101694915,15.1515151515152,14.1479099678457,17.816091954023,12.3636363636364,13.1868131868132,11.9565217391304,18.3431952662722,19.3548387096774,17.1052631578947,15.2073732718894
"MK",," "," ",d,d," "," "," "," "," "," "," "," ",ac,ac," "," "
"RW","The first one to introduce the latest products and ingredients",157.0,33.0,49.0,59.0,16.0,24.0,66.0,42.0,91.0,41.0,11.0,30.0,116.0,63.0,53.0,46.0
"PV",,16.5089379600421,17.1875,13.960113960114,22.7799227799228,10.738255033557,20.3389830508475,15.3846153846154,13.5048231511254,17.4329501915709,14.9090909090909,12.0879120879121,16.304347826087,17.1597633136095,16.9354838709677,17.4342105263158,21.1981566820277
"MK",," "," "," ",bd," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Helps me look younger for my age",165.0,29.0,68.0,55.0,13.0,23.0,69.0,46.0,96.0,41.0,11.0,30.0,124.0,69.0,55.0,37.0
"PV",,17.3501577287066,15.1041666666667,19.3732193732194,21.2355212355212,8.7248322147651,19.4915254237288,16.0839160839161,14.7909967845659,18.3908045977011,14.9090909090909,12.0879120879121,16.304347826087,18.3431952662722,18.5483870967742,18.0921052631579,17.0506912442396
"MK",," "," ",d,d," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Has packages that delight me",198.0,34.0,78.0,67.0,19.0,29.0,85.0,56.0,113.0,54.0,18.0,36.0,144.0,79.0,65.0,52.0
"PV",,20.8201892744479,17.7083333333333,22.2222222222222,25.8687258687259,12.751677852349,24.5762711864407,19.8135198135198,18.0064308681672,21.6475095785441,19.6363636363636,19.7802197802198,19.5652173913043,21.301775147929,21.2365591397849,21.3815789473684,23.963133640553
"MK",," "," ",d,ad," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Has products you can feel working the moment you use them",152.0,18.0,70.0,50.0,14.0,20.0,58.0,38.0,94.0,40.0,11.0,29.0,112.0,62.0,50.0,36.0
"PV",,15.9831756046267,9.375,19.9430199430199,19.3050193050193,9.39597315436242,16.9491525423729,13.5198135198135,12.2186495176849,18.007662835249,14.5454545454545,12.0879120879121,15.7608695652174,16.5680473372781,16.6666666666667,16.4473684210526,16.5898617511521
"MK",," "," ",ad,ad," "," "," "," ",c," "," "," "," "," "," "," "
"RW","Is more effective than other brands",150.0,25.0,62.0,55.0,8.0,17.0,60.0,43.0,90.0,39.0,13.0,26.0,111.0,55.0,56.0,38.0
"PV",,15.7728706624606,13.0208333333333,17.6638176638177,21.2355212355212,5.36912751677852,14.406779661017,13.986013986014,13.8263665594855,17.2413793103448,14.1818181818182,14.2857142857143,14.1304347826087,16.4201183431953,14.7849462365591,18.4210526315789,17.5115207373272
"MK",," ",d,d,ad," "," "," "," "," "," "," "," "," "," "," "," "
"TE"
"TB","TQ9011L2"
"VT","【Q9-11】 Equity Attributes - Lancome"
"HT","Header B"
"BT","Base-M2-Know about Lancome"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,,,"25-34&China1+/1"
"CL",,"total","18-24 (a)","25-34 (b)","35-44 (c)","45-55 (d)","Top 4 City (a)","Top 4+A (b)","A City (c)","B City (d)","China1+/1 (a)","China1+ (b)","China1 (c)","China2&3 (d)","China2 (e)","China3 (f)","(a)"
"RT","总体",982.0,184.0,338.0,287.0,173.0,144.0,468.0,324.0,514.0,316.0,111.0,205.0,666.0,375.0,291.0,211.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","This brand gives me radiant, glowing skin",248.0,39.0,88.0,78.0,43.0,37.0,123.0,86.0,125.0,99.0,38.0,61.0,149.0,90.0,59.0,68.0
"PV",,25.2545824847251,21.195652173913,26.0355029585799,27.1777003484321,24.8554913294798,25.6944444444444,26.2820512820513,26.5432098765432,24.3190661478599,31.3291139240506,34.2342342342342,29.7560975609756,22.3723723723724,24.0,20.2749140893471,32.2274881516588
"MK",," "," "," "," "," "," "," "," "," ",def,def,df," "," "," "," "
"RW","This brand leaves skin softer, smoother",247.0,47.0,82.0,72.0,46.0,37.0,117.0,80.0,130.0,105.0,35.0,70.0,142.0,91.0,51.0,63.0
"PV",,25.152749490835,25.5434782608696,24.2603550295858,25.0871080139373,26.5895953757225,25.6944444444444,25.0,24.6913580246914,25.2918287937743,33.2278481012658,31.5315315315315,34.1463414634146,21.3213213213213,24.2666666666667,17.5257731958763,29.8578199052133
"MK",," "," "," "," "," "," "," "," "," ",def,df,def," ",f," "," "
"RW","This brand is worth paying more for",286.0,43.0,95.0,93.0,55.0,36.0,131.0,95.0,155.0,108.0,37.0,71.0,178.0,109.0,69.0,75.0
"PV",,29.1242362525458,23.3695652173913,28.1065088757396,32.404181184669,31.7919075144509,25.0,27.991452991453,29.320987654321,30.1556420233463,34.1772151898734,33.3333333333333,34.6341463414634,26.7267267267267,29.0666666666667,23.7113402061856,35.5450236966825
"MK",," "," "," ",a," "," "," "," "," ",df," ",df," "," "," "," "
"RW","Effectively reduces the multiple signs of aging",277.0,51.0,95.0,82.0,49.0,45.0,136.0,91.0,141.0,112.0,43.0,69.0,165.0,101.0,64.0,76.0
"PV",,28.2077393075356,27.7173913043478,28.1065088757396,28.5714285714286,28.3236994219653,31.25,29.0598290598291,28.0864197530864,27.431906614786,35.4430379746835,38.7387387387387,33.6585365853659,24.7747747747748,26.9333333333333,21.9931271477663,36.0189573459716
"MK",," "," "," "," "," "," "," "," "," ",def,def,df," "," "," "," "
"RW","Effectively whitens facial skin",231.0,40.0,89.0,63.0,39.0,32.0,100.0,68.0,131.0,80.0,29.0,51.0,151.0,89.0,62.0,63.0
"PV",,23.5234215885947,21.7391304347826,26.3313609467456,21.9512195121951,22.5433526011561,22.2222222222222,21.3675213675214,20.9876543209877,25.4863813229572,25.3164556962025,26.1261261261261,24.8780487804878,22.6726726726727,23.7333333333333,21.3058419243986,29.8578199052133
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Is upscale",449.0,72.0,155.0,134.0,88.0,59.0,218.0,159.0,231.0,153.0,55.0,98.0,296.0,169.0,127.0,102.0
"PV",,45.7230142566191,39.1304347826087,45.8579881656805,46.6898954703833,50.8670520231214,40.9722222222222,46.5811965811966,49.0740740740741,44.9416342412451,48.4177215189873,49.5495495495495,47.8048780487805,44.4444444444444,45.0666666666667,43.6426116838488,48.3412322274881
"MK",," "," "," "," ",a," "," "," "," "," "," "," "," "," "," "," "
"RW","Dramatically transform my skin",235.0,35.0,81.0,76.0,43.0,35.0,107.0,72.0,128.0,97.0,37.0,60.0,138.0,92.0,46.0,62.0
"PV",,23.9307535641548,19.0217391304348,23.9644970414201,26.4808362369338,24.8554913294798,24.3055555555556,22.8632478632479,22.2222222222222,24.9027237354086,30.6962025316456,33.3333333333333,29.2682926829268,20.7207207207207,24.5333333333333,15.807560137457,29.3838862559242
"MK",," "," "," "," "," "," "," "," "," ",df,df,df," ",f," "," "
"RW","Motivates me to keep striving to be my best",289.0,56.0,102.0,81.0,50.0,36.0,143.0,107.0,146.0,107.0,40.0,67.0,182.0,118.0,64.0,72.0
"PV",,29.4297352342159,30.4347826086957,30.1775147928994,28.2229965156794,28.9017341040462,25.0,30.5555555555556,33.0246913580247,28.4046692607004,33.8607594936709,36.036036036036,32.6829268292683,27.3273273273273,31.4666666666667,21.9931271477663,34.1232227488152
"MK",," "," "," "," "," "," "," "," "," ",df,f,f," ",f," "," "
"RW","The first one to introduce the latest products and ingredients",253.0,46.0,91.0,68.0,48.0,30.0,120.0,90.0,133.0,89.0,32.0,57.0,164.0,93.0,71.0,65.0
"PV",,25.7637474541752,25.0,26.9230769230769,23.6933797909408,27.7456647398844,20.8333333333333,25.6410256410256,27.7777777777778,25.875486381323,28.1645569620253,28.8288288288288,27.8048780487805,24.6246246246246,24.8,24.3986254295533,30.8056872037915
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Helps me look younger for my age",282.0,55.0,96.0,82.0,49.0,35.0,141.0,106.0,141.0,102.0,41.0,61.0,180.0,106.0,74.0,69.0
"PV",,28.7169042769857,29.8913043478261,28.4023668639053,28.5714285714286,28.3236994219653,24.3055555555556,30.1282051282051,32.7160493827161,27.431906614786,32.2784810126582,36.9369369369369,29.7560975609756,27.027027027027,28.2666666666667,25.4295532646048,32.7014218009479
"MK",," "," "," "," "," "," "," "," "," "," ",df," "," "," "," "," "
"RW","Has packages that delight me",287.0,58.0,89.0,88.0,52.0,36.0,137.0,101.0,150.0,100.0,39.0,61.0,187.0,118.0,69.0,56.0
"PV",,29.2260692464358,31.5217391304348,26.3313609467456,30.6620209059233,30.0578034682081,25.0,29.2735042735043,31.1728395061728,29.1828793774319,31.6455696202532,35.1351351351351,29.7560975609756,28.0780780780781,31.4666666666667,23.7113402061856,26.5402843601896
"MK",," "," "," "," "," "," "," "," "," ",f,f," "," ",f," "," "
"RW","Has products you can feel working the moment you use them",233.0,42.0,85.0,63.0,43.0,30.0,102.0,72.0,131.0,90.0,35.0,55.0,143.0,90.0,53.0,66.0
"PV",,23.7270875763747,22.8260869565217,25.1479289940828,21.9512195121951,24.8554913294798,20.8333333333333,21.7948717948718,22.2222222222222,25.4863813229572,28.4810126582278,31.5315315315315,26.8292682926829,21.4714714714715,24.0,18.213058419244,31.2796208530806
"MK",," "," "," "," "," "," "," "," "," ",df,df,f," "," "," "," "
"RW","Is more effective than other brands",247.0,46.0,80.0,76.0,45.0,37.0,122.0,85.0,125.0,98.0,35.0,63.0,149.0,93.0,56.0,61.0
"PV",,25.152749490835,25.0,23.6686390532544,26.4808362369338,26.0115606936416,25.6944444444444,26.0683760683761,26.2345679012346,24.3190661478599,31.0126582278481,31.5315315315315,30.7317073170732,22.3723723723724,24.8,19.2439862542955,28.9099526066351
"MK",," "," "," "," "," "," "," "," "," ",df,f,df," "," "," "," "
"TE"
"TB","TQ9012M2"
"VT","【Q9-12】 Equity Attributes - Loreal"
"HT","Header B"
"BT","Base-M2-Know about Loreal"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,,,"25-34&China1+/1"
"CL",,"total","18-24 (a)","25-34 (b)","35-44 (c)","45-55 (d)","Top 4 City (a)","Top 4+A (b)","A City (c)","B City (d)","China1+/1 (a)","China1+ (b)","China1 (c)","China2&3 (d)","China2 (e)","China3 (f)","(a)"
"RT","总体",1159.0,215.0,391.0,343.0,210.0,161.0,534.0,373.0,625.0,358.0,120.0,238.0,801.0,455.0,346.0,253.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","This brand gives me radiant, glowing skin",283.0,36.0,108.0,82.0,57.0,38.0,124.0,86.0,159.0,104.0,26.0,78.0,179.0,111.0,68.0,80.0
"PV",,24.4176013805004,16.7441860465116,27.6214833759591,23.9067055393586,27.1428571428571,23.6024844720497,23.2209737827715,23.0563002680965,25.44,29.0502793296089,21.6666666666667,32.7731092436975,22.3470661672909,24.3956043956044,19.6531791907514,31.6205533596838
"MK",," "," ",a,a,a," "," "," "," ",df," ",bdef," "," "," "," "
"RW","This brand leaves skin softer, smoother",272.0,43.0,94.0,83.0,52.0,30.0,114.0,84.0,158.0,103.0,29.0,74.0,169.0,107.0,62.0,70.0
"PV",,23.4685073339085,20.0,24.0409207161125,24.198250728863,24.7619047619048,18.6335403726708,21.3483146067416,22.5201072386059,25.28,28.7709497206704,24.1666666666667,31.0924369747899,21.0986267166042,23.5164835164835,17.9190751445087,27.6679841897233
"MK",," "," "," "," "," "," "," "," "," ",df," ",def," "," "," "," "
"RW","This brand is worth paying more for",292.0,44.0,107.0,84.0,57.0,41.0,123.0,82.0,169.0,102.0,28.0,74.0,190.0,120.0,70.0,81.0
"PV",,25.1941328731665,20.4651162790698,27.3657289002558,24.4897959183673,27.1428571428571,25.4658385093168,23.0337078651685,21.9839142091153,27.04,28.4916201117318,23.3333333333333,31.0924369747899,23.7203495630462,26.3736263736264,20.2312138728324,32.0158102766798
"MK",," "," "," "," "," "," "," "," "," ",f," ",df," ",f," "," "
"RW","Effectively reduces the multiple signs of aging",297.0,49.0,107.0,85.0,56.0,40.0,131.0,91.0,166.0,99.0,28.0,71.0,198.0,121.0,77.0,73.0
"PV",,25.625539257981,22.7906976744186,27.3657289002558,24.7813411078717,26.6666666666667,24.8447204968944,24.5318352059925,24.3967828418231,26.56,27.6536312849162,23.3333333333333,29.8319327731092,24.7191011235955,26.5934065934066,22.2543352601156,28.8537549407115
"MK",," "," "," "," "," "," "," "," "," "," "," ",f," "," "," "," "
"RW","Effectively whitens facial skin",270.0,40.0,100.0,82.0,48.0,43.0,123.0,80.0,147.0,94.0,28.0,66.0,176.0,112.0,64.0,84.0
"PV",,23.2959447799827,18.6046511627907,25.5754475703325,23.9067055393586,22.8571428571429,26.7080745341615,23.0337078651685,21.4477211796247,23.52,26.2569832402235,23.3333333333333,27.7310924369748,21.9725343320849,24.6153846153846,18.4971098265896,33.201581027668
"MK",," "," ",a," "," "," "," "," "," ",f," ",f," ",f," "," "
"RW","Is upscale",382.0,50.0,132.0,122.0,78.0,54.0,166.0,112.0,216.0,126.0,41.0,85.0,256.0,143.0,113.0,97.0
"PV",,32.9594477998274,23.2558139534884,33.7595907928389,35.5685131195335,37.1428571428571,33.5403726708075,31.0861423220974,30.0268096514745,34.56,35.195530726257,34.1666666666667,35.7142857142857,31.960049937578,31.4285714285714,32.6589595375723,38.3399209486166
"MK",," "," ",a,a,a," "," "," "," "," "," "," "," "," "," "," "
"RW","Dramatically transform my skin",270.0,38.0,99.0,81.0,52.0,37.0,124.0,87.0,146.0,101.0,32.0,69.0,169.0,106.0,63.0,80.0
"PV",,23.2959447799827,17.6744186046512,25.3196930946292,23.6151603498542,24.7619047619048,22.9813664596273,23.2209737827715,23.3243967828418,23.36,28.2122905027933,26.6666666666667,28.9915966386555,21.0986267166042,23.2967032967033,18.2080924855491,31.6205533596838
"MK",," "," ",a," "," "," "," "," "," ",df," ",df," "," "," "," "
"RW","Motivates me to keep striving to be my best",285.0,42.0,95.0,90.0,58.0,38.0,120.0,82.0,165.0,100.0,28.0,72.0,185.0,111.0,74.0,82.0
"PV",,24.5901639344262,19.5348837209302,24.2966751918159,26.2390670553936,27.6190476190476,23.6024844720497,22.4719101123596,21.9839142091153,26.4,27.9329608938547,23.3333333333333,30.2521008403361,23.0961298377029,24.3956043956044,21.3872832369942,32.4110671936759
"MK",," "," "," "," ",a," "," "," "," ",f," ",df," "," "," "," "
"RW","The first one to introduce the latest products and ingredients",273.0,36.0,97.0,84.0,56.0,39.0,119.0,80.0,154.0,99.0,28.0,71.0,174.0,99.0,75.0,71.0
"PV",,23.5547886108714,16.7441860465116,24.8081841432225,24.4897959183673,26.6666666666667,24.2236024844721,22.2846441947566,21.4477211796247,24.64,27.6536312849162,23.3333333333333,29.8319327731092,21.7228464419476,21.7582417582418,21.6763005780347,28.0632411067194
"MK",," "," ",a,a,a," "," "," "," ",d," ",def," "," "," "," "
"RW","Helps me look younger for my age",285.0,45.0,108.0,80.0,52.0,52.0,135.0,83.0,150.0,94.0,28.0,66.0,191.0,123.0,68.0,80.0
"PV",,24.5901639344262,20.9302325581395,27.6214833759591,23.3236151603499,24.7619047619048,32.2981366459627,25.2808988764045,22.2520107238606,24.0,26.2569832402235,23.3333333333333,27.7310924369748,23.8451935081149,27.032967032967,19.6531791907514,31.6205533596838
"MK",," "," "," "," "," ",cd," "," "," ",f," ",f," ",f," "," "
"RW","Has packages that delight me",297.0,45.0,94.0,93.0,65.0,44.0,130.0,86.0,167.0,101.0,28.0,73.0,196.0,123.0,73.0,74.0
"PV",,25.625539257981,20.9302325581395,24.0409207161125,27.1137026239067,30.952380952381,27.3291925465839,24.3445692883895,23.0563002680965,26.72,28.2122905027933,23.3333333333333,30.672268907563,24.4694132334582,27.032967032967,21.0982658959538,29.2490118577075
"MK",," "," "," "," ",a," "," "," "," ",f," ",f," ",f," "," "
"RW","Has products you can feel working the moment you use them",257.0,42.0,85.0,81.0,49.0,37.0,106.0,69.0,151.0,95.0,25.0,70.0,162.0,107.0,55.0,73.0
"PV",,22.1742881794651,19.5348837209302,21.7391304347826,23.6151603498542,23.3333333333333,22.9813664596273,19.8501872659176,18.4986595174263,24.16,26.536312849162,20.8333333333333,29.4117647058824,20.2247191011236,23.5164835164835,15.8959537572254,28.8537549407115
"MK",," "," "," "," "," "," "," "," ",c,df," ",df," ",f," "," "
"RW","Is more effective than other brands",272.0,36.0,96.0,88.0,52.0,36.0,108.0,72.0,164.0,92.0,24.0,68.0,180.0,112.0,68.0,73.0
"PV",,23.4685073339085,16.7441860465116,24.5524296675192,25.6559766763848,24.7619047619048,22.360248447205,20.2247191011236,19.3029490616622,26.24,25.6983240223464,20.0,28.5714285714286,22.4719101123596,24.6153846153846,19.6531791907514,28.8537549407115
"MK",," "," ",a,a,a," "," "," ",bc," "," ",f," "," "," "," "
"TE"
"TB","TQ9013N2"
"VT","【Q9-13】 Equity Attributes - Olay"
"HT","Header B"
"BT","Base-M2-Know about Olay"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,,,"25-34&China1+/1"
"CL",,"total","18-24 (a)","25-34 (b)","35-44 (c)","45-55 (d)","Top 4 City (a)","Top 4+A (b)","A City (c)","B City (d)","China1+/1 (a)","China1+ (b)","China1 (c)","China2&3 (d)","China2 (e)","China3 (f)","(a)"
"RT","总体",1114.0,192.0,358.0,353.0,211.0,163.0,515.0,352.0,599.0,348.0,124.0,224.0,766.0,430.0,336.0,225.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","This brand gives me radiant, glowing skin",296.0,44.0,85.0,100.0,67.0,40.0,123.0,83.0,173.0,100.0,37.0,63.0,196.0,115.0,81.0,74.0
"PV",,26.5709156193896,22.9166666666667,23.7430167597765,28.328611898017,31.7535545023697,24.5398773006135,23.8834951456311,23.5795454545455,28.881469115192,28.735632183908,29.8387096774194,28.125,25.5874673629243,26.7441860465116,24.1071428571429,32.8888888888889
"MK",," "," "," "," ",ab," "," "," "," "," "," "," "," "," "," "," "
"RW","This brand leaves skin softer, smoother",302.0,44.0,88.0,106.0,64.0,51.0,131.0,80.0,171.0,97.0,38.0,59.0,205.0,136.0,69.0,65.0
"PV",,27.1095152603232,22.9166666666667,24.5810055865922,30.028328611898,30.3317535545024,31.2883435582822,25.4368932038835,22.7272727272727,28.5475792988314,27.8735632183908,30.6451612903226,26.3392857142857,26.7624020887728,31.6279069767442,20.5357142857143,28.8888888888889
"MK",," "," "," "," "," ",c," "," ",c,f,f," ",f,f," "," "
"RW","This brand is worth paying more for",218.0,24.0,68.0,74.0,52.0,36.0,79.0,43.0,139.0,72.0,25.0,47.0,146.0,90.0,56.0,56.0
"PV",,19.5691202872531,12.5,18.9944134078212,20.9631728045326,24.6445497630332,22.0858895705521,15.3398058252427,12.2159090909091,23.2053422370618,20.6896551724138,20.1612903225806,20.9821428571429,19.0600522193212,20.9302325581395,16.6666666666667,24.8888888888889
"MK",," "," ",a,a,a,c," "," ",bc," "," "," "," "," "," "," "
"RW","Effectively reduces the multiple signs of aging",360.0,48.0,124.0,124.0,64.0,58.0,148.0,90.0,212.0,113.0,32.0,81.0,247.0,145.0,102.0,89.0
"PV",,32.3159784560144,25.0,34.6368715083799,35.1274787535411,30.3317535545024,35.5828220858896,28.7378640776699,25.5681818181818,35.3923205342237,32.4712643678161,25.8064516129032,36.1607142857143,32.2454308093995,33.7209302325581,30.3571428571429,39.5555555555556
"MK",," "," ",a,a," ",c," "," ",bc," "," ",b," "," "," "," "
"RW","Effectively whitens facial skin",379.0,46.0,126.0,130.0,77.0,59.0,167.0,108.0,212.0,130.0,43.0,87.0,249.0,146.0,103.0,96.0
"PV",,34.0215439856373,23.9583333333333,35.195530726257,36.8271954674221,36.4928909952607,36.1963190184049,32.4271844660194,30.6818181818182,35.3923205342237,37.3563218390805,34.6774193548387,38.8392857142857,32.5065274151436,33.953488372093,30.6547619047619,42.6666666666667
"MK",," "," ",a,a,a," "," "," "," "," "," ",f," "," "," "," "
"RW","Is upscale",225.0,27.0,67.0,81.0,50.0,30.0,78.0,48.0,147.0,79.0,27.0,52.0,146.0,86.0,60.0,57.0
"PV",,20.197486535009,14.0625,18.7150837988827,22.9461756373938,23.696682464455,18.4049079754601,15.1456310679612,13.6363636363636,24.5409015025042,22.7011494252874,21.7741935483871,23.2142857142857,19.0600522193212,20.0,17.8571428571429,25.3333333333333
"MK",," "," "," ",a,a," "," "," ",bc," "," "," "," "," "," "," "
"RW","Dramatically transform my skin",254.0,30.0,68.0,99.0,57.0,47.0,100.0,53.0,154.0,90.0,29.0,61.0,164.0,106.0,58.0,59.0
